iter	Passed	Remaining
24149	336399	81488
24150	336416	81474
24151	336431	81461
24152	336442	81446
24153	336453	81431
24154	336465	81417
24155	336480	81403
24156	336492	81389
24157	336507	81375
24158	336522	81362
24159	336536	81348
24160	336549	81334
24161	336561	81319
24162	336574	81305
24163	336587	81291
24164	336603	81277
24165	336613	81263
24166	336627	81249
24167	336640	81234
24168	336652	81220
24169	336664	81206
24170	336677	81192
24171	336693	81178
24172	336704	81164
24173	336720	81150
24174	336734	81136
24175	336743	81121
24176	336757	81107
24177	336770	81093
24178	336783	81079
24179	336798	81065
24180	336810	81051
24181	336822	81036
24182	336841	81024
24183	336853	81009
24184	336867	80995
24185	336880	80981
24186	336892	80967
24187	336903	80952
24188	336919	80939
24189	336934	80925
24190	336946	80911
24191	336960	80897
24192	336975	80883
24193	336986	80868
24194	336996	80854
24195	337008	80839
24196	337020	80825
24197	337034	80811
24198	337047	80797
24199	337058	80782
24200	337070	80768
24201	337084	80754
24202	337097	80740
24203	337112	80726
24204	337127	80712
24205	337141	80698
24206	337151	80684
24207	337162	80669
24208	337173	80654
24209	337183	80639
24210	337194	80625
24211	337206	80610
24212	337219	80596
24213	337232	80582
24214	337245	80568
24215	337259	80554
24216	337270	80539
24217	337282	80525
24218	337294	80511
24219	337308	80497
24220	337324	80483
24221	337338	80469
24222	337350	80455
24223	337363	80441
24224	337376	80427
24225	337390	80413
24226	337399	80398
24227	337415	80384
24228	337426	80370
24229	337438	80355
24230	337455	80342
24231	337472	80329
24232	337486	80315
24233	337502	80302
24234	337514	80287
24235	337529	80273
24236	337547	80261
24237	337560	80246
24238	337575	80233
24239	337591	80219
24240	337605	80205
24241	337619	80192
24242	337631	80177
24243	337643	80163
24244	337659	80149
24245	337671	80135
24246	337682	80120
24247	337693	80106
24248	337707	80092
24249	337720	80078
24250	337733	80063
24251	337742	80048
24252	337754	80034
24253	337766	80020
24254	337779	80005
24255	337795	79992
24256	337806	79977
24257	337819	79963
24258	337834	79950
24259	337848	79936
24260	337864	79922
24261	337878	79908
24262	337892	79894
24263	337913	79882
24264	337934	79870
24265	337949	79856
24266	337963	79842
24267	337973	79827
24268	337988	79814
24269	338000	79799
24270	338013	79785
24271	338025	79771
24272	338037	79757
24273	338049	79742
24274	338059	79727
24275	338074	79714
24276	338088	79700
24277	338101	79685
24278	338119	79673
24279	338136	79659
24280	338150	79645
24281	338162	79631
24282	338173	79617
24283	338188	79603
24284	338205	79589
24285	338217	79575
24286	338232	79561
24287	338252	79549
24288	338264	79535
24289	338275	79520
24290	338286	79505
24291	338302	79492
24292	338317	79478
24293	338331	79464
24294	338350	79452
24295	338363	79438
24296	338378	79424
24297	338391	79410
24298	338404	79395
24299	338417	79381
24300	338433	79368
24301	338447	79354
24302	338461	79340
24303	338477	79327
24304	338491	79313
24305	338501	79298
24306	338517	79284
24307	338530	79270
24308	338546	79257
24309	338560	79243
24310	338577	79230
24311	338593	79216
24312	338605	79202
24313	338618	79188
24314	338631	79174
24315	338644	79160
24316	338658	79146
24317	338670	79131
24318	338683	79117
24319	338698	79103
24320	338711	79089
24321	338723	79075
24322	338733	79060
24323	338746	79046
24324	338760	79032
24325	338773	79018
24326	338792	79005
24327	338806	78991
24328	338818	78977
24329	338831	78963
24330	338846	78949
24331	338861	78935
24332	338876	78922
24333	338892	78908
24334	338906	78894
24335	338919	78880
24336	338935	78867
24337	338953	78854
24338	338971	78841
24339	338985	78827
24340	338999	78813
24341	339011	78798
24342	339023	78784
24343	339036	78770
24344	339047	78755
24345	339060	78741
24346	339074	78727
24347	339088	78713
24348	339101	78699
24349	339114	78685
24350	339127	78671
24351	339140	78657
24352	339154	78643
24353	339171	78630
24354	339196	78618
24355	339207	78604
24356	339223	78590
24357	339237	78576
24358	339251	78563
24359	339266	78549
24360	339289	78537
24361	339302	78523
24362	339316	78509
24363	339333	78496
24364	339347	78482
24365	339366	78469
24366	339391	78458
24367	339403	78443
24368	339416	78429
24369	339430	78415
24370	339447	78402
24371	339461	78388
24372	339474	78374
24373	339486	78360
24374	339500	78346
24375	339512	78331
24376	339529	78318
24377	339540	78304
24378	339554	78290
24379	339568	78276
24380	339581	78262
24381	339593	78247
24382	339604	78233
24383	339617	78219
24384	339632	78205
24385	339646	78191
24386	339660	78177
24387	339674	78163
24388	339691	78150
24389	339713	78138
24390	339737	78126
24391	339750	78112
24392	339765	78098
24393	339791	78087
24394	339810	78074
24395	339825	78061
24396	339837	78046
24397	339849	78032
24398	339865	78019
24399	339882	78005
24400	339897	77992
24401	339908	77977
24402	339923	77963
24403	339937	77950
24404	339952	77936
24405	339963	77921
24406	339978	77907
24407	339994	77894
24408	340008	77880
24409	340023	77866
24410	340035	77852
24411	340053	77839
24412	340074	77827
24413	340089	77813
24414	340115	77802
24415	340154	77794
24416	340168	77780
24417	340181	77766
24418	340196	77752
24419	340208	77738
24420	340226	77725
24421	340241	77711
24422	340260	77698
24423	340271	77684
24424	340286	77670
24425	340299	77656
24426	340312	77641
24427	340327	77628
24428	340339	77613
24429	340352	77599
24430	340364	77585
24431	340379	77571
24432	340392	77557
24433	340409	77544
24434	340421	77530
24435	340437	77516
24436	340454	77503
24437	340469	77489
24438	340486	77476
24439	340503	77463
24440	340517	77449
24441	340530	77435
24442	340547	77421
24443	340559	77407
24444	340571	77393
24445	340586	77379
24446	340598	77365
24447	340611	77350
24448	340623	77336
24449	340637	77322
24450	340651	77308
24451	340665	77294
24452	340679	77280
24453	340690	77266
24454	340706	77252
24455	340720	77238
24456	340736	77225
24457	340748	77211
24458	340761	77196
24459	340776	77183
24460	340788	77168
24461	340806	77155
24462	340818	77141
24463	340835	77128
24464	340846	77113
24465	340859	77099
24466	340872	77085
24467	340883	77070
24468	340896	77056
24469	340907	77041
24470	340920	77027
24471	340936	77014
24472	340951	77000
24473	340963	76986
24474	340976	76972
24475	340988	76957
24476	341004	76944
24477	341018	76930
24478	341030	76916
24479	341042	76901
24480	341056	76887
24481	341069	76873
24482	341082	76859
24483	341092	76844
24484	341106	76830
24485	341118	76816
24486	341127	76801
24487	341142	76787
24488	341154	76773
24489	341167	76759
24490	341179	76744
24491	341193	76730
24492	341206	76716
24493	341218	76702
24494	341229	76687
24495	341245	76674
24496	341260	76660
24497	341276	76647
24498	341295	76634
24499	341308	76620
24500	341326	76607
24501	341341	76593
24502	341358	76580
24503	341387	76569
24504	341414	76558
24505	341430	76545
24506	341443	76531
24507	341457	76517
24508	341470	76503
24509	341484	76489
24510	341494	76474
24511	341508	76460
24512	341520	76446
24513	341533	76432
24514	341544	76417
24515	341557	76403
24516	341571	76389
24517	341585	76375
24518	341598	76361
24519	341609	76346
24520	341625	76333
24521	341651	76322
24522	341670	76309
24523	341688	76296
24524	341702	76282
24525	341719	76268
24526	341735	76255
24527	341750	76241
24528	341765	76228
24529	341779	76214
24530	341797	76201
24531	341811	76187
24532	341828	76174
24533	341840	76159
24534	341854	76145
24535	341871	76132
24536	341893	76120
24537	341914	76107
24538	341930	76094
24539	341947	76081
24540	341964	76067
24541	341977	76053
24542	341994	76040
24543	342008	76026
24544	342021	76012
24545	342036	75998
24546	342052	75985
24547	342069	75972
24548	342081	75957
24549	342097	75944
24550	342114	75931
24551	342131	75917
24552	342156	75906
24553	342172	75892
24554	342191	75879
24555	342203	75865
24556	342231	75854
24557	342250	75842
24558	342267	75828
24559	342282	75815
24560	342299	75801
24561	342316	75788
24562	342335	75775
24563	342350	75761
24564	342368	75748
24565	342390	75736
24566	342406	75723
24567	342434	75712
24568	342457	75700
24569	342475	75687
24570	342488	75673
24571	342501	75659
24572	342512	75644
24573	342528	75631
24574	342544	75617
24575	342559	75604
24576	342575	75590
24577	342589	75576
24578	342601	75562
24579	342612	75547
24580	342623	75532
24581	342634	75518
24582	342654	75505
24583	342674	75493
24584	342703	75482
24585	342722	75469
24586	342738	75456
24587	342765	75445
24588	342789	75433
24589	342806	75420
24590	342818	75405
24591	342832	75392
24592	342844	75377
24593	342858	75363
24594	342871	75349
24595	342884	75335
24596	342897	75321
24597	342907	75306
24598	342922	75292
24599	342936	75278
24600	342951	75264
24601	342966	75251
24602	342982	75237
24603	343000	75224
24604	343015	75211
24605	343030	75197
24606	343044	75183
24607	343055	75168
24608	343070	75155
24609	343091	75142
24610	343104	75128
24611	343119	75114
24612	343143	75103
24613	343160	75089
24614	343177	75076
24615	343187	75061
24616	343202	75047
24617	343214	75033
24618	343230	75020
24619	343243	75006
24620	343265	74993
24621	343288	74981
24622	343300	74967
24623	343313	74953
24624	343325	74939
24625	343337	74924
24626	343348	74910
24627	343361	74895
24628	343374	74881
24629	343384	74867
24630	343396	74852
24631	343413	74839
24632	343425	74825
24633	343442	74811
24634	343457	74798
24635	343470	74783
24636	343482	74769
24637	343498	74755
24638	343509	74741
24639	343521	74727
24640	343537	74713
24641	343551	74699
24642	343566	74685
24643	343579	74671
24644	343594	74658
24645	343606	74643
24646	343618	74629
24647	343632	74615
24648	343645	74601
24649	343658	74587
24650	343673	74573
24651	343685	74559
24652	343698	74544
24653	343712	74530
24654	343724	74516
24655	343738	74502
24656	343754	74489
24657	343768	74475
24658	343779	74460
24659	343789	74445
24660	343804	74432
24661	343824	74419
24662	343837	74405
24663	343853	74391
24664	343874	74379
24665	343899	74367
24666	343912	74353
24667	343926	74339
24668	343938	74325
24669	343952	74311
24670	343963	74297
24671	343983	74284
24672	344004	74271
24673	344021	74258
24674	344034	74244
24675	344051	74231
24676	344067	74217
24677	344082	74203
24678	344097	74190
24679	344118	74177
24680	344140	74165
24681	344152	74151
24682	344179	74140
24683	344196	74126
24684	344210	74112
24685	344225	74099
24686	344240	74085
24687	344256	74071
24688	344269	74057
24689	344283	74044
24690	344296	74029
24691	344306	74015
24692	344319	74000
24693	344332	73986
24694	344349	73973
24695	344366	73960
24696	344384	73947
24697	344397	73932
24698	344408	73918
24699	344420	73903
24700	344435	73890
24701	344450	73876
24702	344463	73862
24703	344474	73847
24704	344487	73833
24705	344504	73820
24706	344516	73805
24707	344530	73792
24708	344545	73778
24709	344560	73764
24710	344576	73751
24711	344591	73737
24712	344602	73722
24713	344616	73708
24714	344632	73695
24715	344645	73681
24716	344658	73667
24717	344669	73652
24718	344681	73638
24719	344694	73624
24720	344709	73610
24721	344729	73597
24722	344742	73583
24723	344764	73571
24724	344786	73559
24725	344805	73546
24726	344828	73534
24727	344845	73520
24728	344863	73507
24729	344880	73494
24730	344896	73480
24731	344912	73467
24732	344928	73454
24733	344945	73440
24734	344958	73426
24735	344975	73413
24736	344995	73400
24737	345015	73387
24738	345028	73373
24739	345040	73359
24740	345059	73346
24741	345073	73332
24742	345088	73318
24743	345104	73305
24744	345122	73292
24745	345135	73278
24746	345147	73263
24747	345161	73249
24748	345188	73238
24749	345215	73227
24750	345238	73215
24751	345263	73203
24752	345291	73192
24753	345317	73181
24754	345341	73169
24755	345371	73159
24756	345401	73148
24757	345432	73138
24758	345459	73127
24759	345487	73116
24760	345501	73102
24761	345512	73087
24762	345524	73073
24763	345537	73059
24764	345552	73045
24765	345564	73031
24766	345578	73017
24767	345591	73002
24768	345606	72989
24769	345626	72976
24770	345647	72963
24771	345662	72950
24772	345673	72935
24773	345688	72921
24774	345709	72909
24775	345732	72897
24776	345746	72883
24777	345763	72870
24778	345788	72858
24779	345802	72844
24780	345818	72831
24781	345835	72817
24782	345853	72804
24783	345876	72792
24784	345890	72778
24785	345912	72766
24786	345936	72754
24787	345952	72740
24788	345968	72727
24789	345981	72713
24790	345998	72699
24791	346011	72685
24792	346037	72674
24793	346063	72663
24794	346088	72651
24795	346117	72640
24796	346143	72629
24797	346168	72617
24798	346188	72604
24799	346215	72593
24800	346242	72582
24801	346268	72570
24802	346296	72559
24803	346326	72549
24804	346352	72537
24805	346380	72526
24806	346407	72515
24807	346435	72504
24808	346459	72492
24809	346488	72481
24810	346516	72470
24811	346542	72459
24812	346559	72446
24813	346587	72435
24814	346613	72423
24815	346643	72412
24816	346670	72401
24817	346695	72390
24818	346722	72378
24819	346742	72366
24820	346767	72354
24821	346781	72340
24822	346807	72329
24823	346835	72318
24824	346863	72306
24825	346887	72295
24826	346903	72281
24827	346918	72267
24828	346930	72253
24829	346955	72241
24830	346981	72230
24831	347001	72217
24832	347025	72205
24833	347050	72193
24834	347063	72179
24835	347084	72167
24836	347095	72152
24837	347119	72140
24838	347147	72129
24839	347176	72118
24840	347201	72107
24841	347227	72095
24842	347249	72083
24843	347273	72071
24844	347301	72060
24845	347334	72050
24846	347357	72038
24847	347385	72027
24848	347404	72014
24849	347418	72000
24850	347439	71987
24851	347464	71975
24852	347483	71963
24853	347502	71950
24854	347523	71937
24855	347544	71925
24856	347567	71913
24857	347582	71899
24858	347605	71887
24859	347633	71875
24860	347648	71862
24861	347664	71848
24862	347689	71836
24863	347706	71823
24864	347727	71811
24865	347749	71798
24866	347761	71784
24867	347772	71769
24868	347794	71757
24869	347820	71745
24870	347834	71731
24871	347857	71719
24872	347875	71706
24873	347890	71692
24874	347909	71679
24875	347933	71667
24876	347945	71653
24877	347956	71638
24878	347969	71624
24879	347982	71610
24880	347996	71596
24881	348011	71582
24882	348031	71569
24883	348045	71555
24884	348060	71542
24885	348073	71528
24886	348087	71514
24887	348100	71499
24888	348117	71486
24889	348129	71472
24890	348144	71458
24891	348194	71451
24892	348210	71438
24893	348222	71423
24894	348231	71408
24895	348243	71394
24896	348256	71380
24897	348268	71365
24898	348278	71350
24899	348289	71336
24900	348300	71321
24901	348314	71307
24902	348328	71293
24903	348343	71280
24904	348356	71265
24905	348369	71251
24906	348380	71237
24907	348392	71222
24908	348407	71208
24909	348424	71195
24910	348437	71181
24911	348448	71166
24912	348461	71152
24913	348474	71138
24914	348486	71124
24915	348496	71109
24916	348509	71094
24917	348522	71080
24918	348534	71066
24919	348546	71052
24920	348560	71037
24921	348575	71024
24922	348588	71010
24923	348602	70996
24924	348618	70982
24925	348631	70968
24926	348642	70953
24927	348656	70939
24928	348673	70926
24929	348686	70912
24930	348700	70898
24931	348713	70883
24932	348727	70869
24933	348739	70855
24934	348754	70841
24935	348769	70828
24936	348783	70814
24937	348797	70800
24938	348811	70786
24939	348822	70771
24940	348836	70757
24941	348848	70743
24942	348863	70729
24943	348874	70714
24944	348890	70701
24945	348905	70687
24946	348917	70673
24947	348931	70659
24948	348942	70644
24949	348953	70629
24950	348969	70616
24951	348984	70602
24952	349000	70588
